trip_id;trip_line;origin;origin_id;time_departure;arrival;arrival_id;time_arrival;time_travelled;DataFrame Column
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Bures-sur-Yvette;IDFM:62851;0 days 10:33:27;Orsay Ville;IDFM:62892;0 days 10:35:06;0 days 00:01:39;0 days 00:01:39
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Orsay Ville;IDFM:62892;0 days 10:35:46;Le Guichet;IDFM:63025;0 days 10:37:29;0 days 00:01:43;0 days 00:01:43
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Le Guichet;IDFM:63025;0 days 10:37:49;Lozère;IDFM:63029;0 days 10:39:26;0 days 00:01:37;0 days 00:01:37
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Lozère;IDFM:63029;0 days 10:39:46;Palaiseau - Villebon;IDFM:63067;0 days 10:41:50;0 days 00:02:04;0 days 00:02:04
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Palaiseau - Villebon;IDFM:63067;0 days 10:42:15;Palaiseau;IDFM:63175;0 days 10:43:36;0 days 00:01:21;0 days 00:01:21
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Palaiseau;IDFM:63175;0 days 10:44:06;Massy - Palaiseau;IDFM:63244;0 days 10:45:48;0 days 00:01:42;0 days 00:01:42
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Massy - Palaiseau;IDFM:63244;0 days 10:46:48;Antony;IDFM:69759;0 days 10:51:03;0 days 00:04:15;0 days 00:04:15
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Antony;IDFM:69759;0 days 10:51:43;La Croix de Berny;IDFM:69813;0 days 10:52:54;0 days 00:01:11;0 days 00:01:11
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;La Croix de Berny;IDFM:69813;0 days 10:53:19;Bourg-la-Reine;IDFM:70033;0 days 10:55:30;0 days 00:02:11;0 days 00:02:11
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Bourg-la-Reine;IDFM:70033;0 days 10:56:10;Cité Universitaire;IDFM:70623;0 days 11:01:16;0 days 00:05:06;0 days 00:05:06
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Cité Universitaire;IDFM:70623;0 days 11:01:46;Denfert-Rochereau;IDFM:71056;0 days 11:03:36;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Denfert-Rochereau;IDFM:71056;0 days 11:04:26;Luxembourg;IDFM:71161;0 days 11:06:23;0 days 00:01:57;0 days 00:01:57
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Luxembourg;IDFM:71161;0 days 11:06:53;Saint-Michel Notre-Dame;IDFM:73620;0 days 11:08:29;0 days 00:01:36;0 days 00:01:36
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Saint-Michel Notre-Dame;IDFM:73620;0 days 11:09:09;Châtelet les Halles;IDFM:474151;0 days 11:10:29;0 days 00:01:20;0 days 00:01:20
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Châtelet les Halles;IDFM:474151;0 days 11:11:00;Gare du Nord;IDFM:71410;0 days 11:14:10;0 days 00:03:10;0 days 00:03:10
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Gare du Nord;IDFM:71410;0 days 11:15:10;La Plaine Stade de France;IDFM:72211;0 days 11:19:20;0 days 00:04:10;0 days 00:04:10
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;La Plaine Stade de France;IDFM:72211;0 days 11:20:10;La Courneuve - Aubervilliers;IDFM:72598;0 days 11:22:00;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;La Courneuve - Aubervilliers;IDFM:72598;0 days 11:22:30;Le Bourget;IDFM:72641;0 days 11:25:20;0 days 00:02:50;0 days 00:02:50
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Le Bourget;IDFM:72641;0 days 11:25:50;Drancy;IDFM:72652;0 days 11:28:00;0 days 00:02:10;0 days 00:02:10
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Drancy;IDFM:72652;0 days 11:28:30;Le Blanc-Mesnil;IDFM:72648;0 days 11:30:10;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Le Blanc-Mesnil;IDFM:72648;0 days 11:30:40;Aulnay-sous-Bois;IDFM:72646;0 days 11:32:20;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Aulnay-sous-Bois;IDFM:72646;0 days 11:33:10;Sevran Beaudottes;IDFM:73491;0 days 11:35:50;0 days 00:02:40;0 days 00:02:40
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Sevran Beaudottes;IDFM:73491;0 days 11:36:20;Villepinte;IDFM:73547;0 days 11:38:10;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Villepinte;IDFM:73547;0 days 11:38:40;Parc des Expositions;IDFM:73568;0 days 11:40:10;0 days 00:01:30;0 days 00:01:30
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Parc des Expositions;IDFM:73568;0 days 11:41:00;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;0 days 11:45:50;0 days 00:04:50;0 days 00:04:50
IDFM:TN:SNCF:c73b658f-6e7b-4a2e-8f3d-9f1c7c754ad8;IDFM:C01743;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;0 days 11:46:50;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;0 days 11:49:20;0 days 00:02:30;0 days 00:02:30
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Robinson;IDFM:427230;0 days 21:36:57;Fontenay-aux-Roses;IDFM:70133;0 days 21:38:58;0 days 00:02:01;0 days 00:02:01
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Fontenay-aux-Roses;IDFM:70133;0 days 21:39:23;Sceaux;IDFM:74265;0 days 21:40:37;0 days 00:01:14;0 days 00:01:14
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Sceaux;IDFM:74265;0 days 21:41:02;Bourg-la-Reine;IDFM:70033;0 days 21:42:30;0 days 00:01:28;0 days 00:01:28
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Bourg-la-Reine;IDFM:70033;0 days 21:43:05;Bagneux;IDFM:70210;0 days 21:45:10;0 days 00:02:05;0 days 00:02:05
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Bagneux;IDFM:70210;0 days 21:45:40;Arcueil - Cachan;IDFM:70263;0 days 21:46:50;0 days 00:01:10;0 days 00:01:10
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Arcueil - Cachan;IDFM:70263;0 days 21:47:20;Laplace;IDFM:70427;0 days 21:48:53;0 days 00:01:33;0 days 00:01:33
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Laplace;IDFM:70427;0 days 21:49:23;Gentilly;IDFM:70543;0 days 21:50:40;0 days 00:01:17;0 days 00:01:17
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Gentilly;IDFM:70543;0 days 21:51:10;Cité Universitaire;IDFM:70623;0 days 21:52:16;0 days 00:01:06;0 days 00:01:06
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Cité Universitaire;IDFM:70623;0 days 21:52:46;Denfert-Rochereau;IDFM:71056;0 days 21:54:36;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Denfert-Rochereau;IDFM:71056;0 days 21:55:26;Luxembourg;IDFM:71161;0 days 21:57:23;0 days 00:01:57;0 days 00:01:57
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Luxembourg;IDFM:71161;0 days 21:57:53;Saint-Michel Notre-Dame;IDFM:73620;0 days 21:59:29;0 days 00:01:36;0 days 00:01:36
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Saint-Michel Notre-Dame;IDFM:73620;0 days 22:00:09;Châtelet les Halles;IDFM:474151;0 days 22:01:29;0 days 00:01:20;0 days 00:01:20
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Châtelet les Halles;IDFM:474151;0 days 22:02:00;Gare du Nord;IDFM:71410;0 days 22:05:00;0 days 00:03:00;0 days 00:03:00
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Gare du Nord;IDFM:71410;0 days 22:06:10;La Plaine Stade de France;IDFM:72211;0 days 22:10:20;0 days 00:04:10;0 days 00:04:10
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;La Plaine Stade de France;IDFM:72211;0 days 22:11:10;La Courneuve - Aubervilliers;IDFM:72598;0 days 22:13:00;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;La Courneuve - Aubervilliers;IDFM:72598;0 days 22:13:30;Le Bourget;IDFM:72641;0 days 22:16:20;0 days 00:02:50;0 days 00:02:50
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Le Bourget;IDFM:72641;0 days 22:16:50;Drancy;IDFM:72652;0 days 22:19:00;0 days 00:02:10;0 days 00:02:10
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Drancy;IDFM:72652;0 days 22:19:30;Le Blanc-Mesnil;IDFM:72648;0 days 22:21:10;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Le Blanc-Mesnil;IDFM:72648;0 days 22:21:40;Aulnay-sous-Bois;IDFM:72646;0 days 22:23:20;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Aulnay-sous-Bois;IDFM:72646;0 days 22:24:10;Sevran - Livry;IDFM:73439;0 days 22:27:10;0 days 00:03:00;0 days 00:03:00
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Sevran - Livry;IDFM:73439;0 days 22:27:40;Vert Galant;IDFM:73482;0 days 22:30:10;0 days 00:02:30;0 days 00:02:30
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Vert Galant;IDFM:73482;0 days 22:30:40;Villeparisis - Mitry-le-Neuf;IDFM:68916;0 days 22:33:20;0 days 00:02:40;0 days 00:02:40
IDFM:TN:SNCF:fe68ed99-fc86-481f-bbff-2806b728c669;IDFM:C01743;Villeparisis - Mitry-le-Neuf;IDFM:68916;0 days 22:33:50;Mitry - Claye;IDFM:69065;0 days 22:37:30;0 days 00:03:40;0 days 00:03:40
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Saint-Rémy-lès-Chevreuse;IDFM:62978;0 days 21:23:59;Courcelle-sur-Yvette;IDFM:62951;0 days 21:26:24;0 days 00:02:25;0 days 00:02:25
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Courcelle-sur-Yvette;IDFM:62951;0 days 21:26:54;Gif-sur-Yvette;IDFM:62890;0 days 21:29:31;0 days 00:02:37;0 days 00:02:37
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Gif-sur-Yvette;IDFM:62890;0 days 21:30:01;La Hacquinière;IDFM:62825;0 days 21:31:25;0 days 00:01:24;0 days 00:01:24
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;La Hacquinière;IDFM:62825;0 days 21:31:45;Bures-sur-Yvette;IDFM:62851;0 days 21:33:07;0 days 00:01:22;0 days 00:01:22
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Bures-sur-Yvette;IDFM:62851;0 days 21:33:27;Orsay Ville;IDFM:62892;0 days 21:35:06;0 days 00:01:39;0 days 00:01:39
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Orsay Ville;IDFM:62892;0 days 21:35:46;Le Guichet;IDFM:63025;0 days 21:37:29;0 days 00:01:43;0 days 00:01:43
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Le Guichet;IDFM:63025;0 days 21:37:49;Lozère;IDFM:63029;0 days 21:39:26;0 days 00:01:37;0 days 00:01:37
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Lozère;IDFM:63029;0 days 21:39:46;Palaiseau - Villebon;IDFM:63067;0 days 21:41:50;0 days 00:02:04;0 days 00:02:04
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Palaiseau - Villebon;IDFM:63067;0 days 21:42:15;Palaiseau;IDFM:63175;0 days 21:43:36;0 days 00:01:21;0 days 00:01:21
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Palaiseau;IDFM:63175;0 days 21:44:06;Massy - Palaiseau;IDFM:63244;0 days 21:45:48;0 days 00:01:42;0 days 00:01:42
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Massy - Palaiseau;IDFM:63244;0 days 21:46:48;Antony;IDFM:69759;0 days 21:51:03;0 days 00:04:15;0 days 00:04:15
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Antony;IDFM:69759;0 days 21:51:43;La Croix de Berny;IDFM:69813;0 days 21:52:54;0 days 00:01:11;0 days 00:01:11
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;La Croix de Berny;IDFM:69813;0 days 21:53:19;Bourg-la-Reine;IDFM:70033;0 days 21:55:30;0 days 00:02:11;0 days 00:02:11
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Bourg-la-Reine;IDFM:70033;0 days 21:56:10;Cité Universitaire;IDFM:70623;0 days 22:01:16;0 days 00:05:06;0 days 00:05:06
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Cité Universitaire;IDFM:70623;0 days 22:01:46;Denfert-Rochereau;IDFM:71056;0 days 22:03:36;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Denfert-Rochereau;IDFM:71056;0 days 22:04:26;Luxembourg;IDFM:71161;0 days 22:06:23;0 days 00:01:57;0 days 00:01:57
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Luxembourg;IDFM:71161;0 days 22:06:53;Saint-Michel Notre-Dame;IDFM:73620;0 days 22:08:29;0 days 00:01:36;0 days 00:01:36
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Saint-Michel Notre-Dame;IDFM:73620;0 days 22:09:09;Châtelet les Halles;IDFM:474151;0 days 22:10:29;0 days 00:01:20;0 days 00:01:20
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Châtelet les Halles;IDFM:474151;0 days 22:11:00;Gare du Nord;IDFM:71410;0 days 22:14:00;0 days 00:03:00;0 days 00:03:00
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Gare du Nord;IDFM:71410;0 days 22:15:00;La Plaine Stade de France;IDFM:72211;0 days 22:19:20;0 days 00:04:20;0 days 00:04:20
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;La Plaine Stade de France;IDFM:72211;0 days 22:20:10;La Courneuve - Aubervilliers;IDFM:72598;0 days 22:22:00;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;La Courneuve - Aubervilliers;IDFM:72598;0 days 22:22:30;Le Bourget;IDFM:72641;0 days 22:25:20;0 days 00:02:50;0 days 00:02:50
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Le Bourget;IDFM:72641;0 days 22:25:50;Drancy;IDFM:72652;0 days 22:28:00;0 days 00:02:10;0 days 00:02:10
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Drancy;IDFM:72652;0 days 22:28:30;Le Blanc-Mesnil;IDFM:72648;0 days 22:30:10;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Le Blanc-Mesnil;IDFM:72648;0 days 22:30:40;Aulnay-sous-Bois;IDFM:72646;0 days 22:32:20;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Aulnay-sous-Bois;IDFM:72646;0 days 22:33:10;Sevran Beaudottes;IDFM:73491;0 days 22:35:50;0 days 00:02:40;0 days 00:02:40
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Sevran Beaudottes;IDFM:73491;0 days 22:36:20;Villepinte;IDFM:73547;0 days 22:38:10;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Villepinte;IDFM:73547;0 days 22:38:40;Parc des Expositions;IDFM:73568;0 days 22:40:10;0 days 00:01:30;0 days 00:01:30
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Parc des Expositions;IDFM:73568;0 days 22:41:00;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;0 days 22:45:50;0 days 00:04:50;0 days 00:04:50
IDFM:TN:SNCF:98799b00-aa05-4ff8-a2cf-3c58da86aed5;IDFM:C01743;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;0 days 22:46:50;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;0 days 22:49:20;0 days 00:02:30;0 days 00:02:30
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Saint-Rémy-lès-Chevreuse;IDFM:62978;0 days 21:08:59;Courcelle-sur-Yvette;IDFM:62951;0 days 21:11:24;0 days 00:02:25;0 days 00:02:25
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Courcelle-sur-Yvette;IDFM:62951;0 days 21:11:54;Gif-sur-Yvette;IDFM:62890;0 days 21:14:31;0 days 00:02:37;0 days 00:02:37
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Gif-sur-Yvette;IDFM:62890;0 days 21:15:01;La Hacquinière;IDFM:62825;0 days 21:16:25;0 days 00:01:24;0 days 00:01:24
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;La Hacquinière;IDFM:62825;0 days 21:16:45;Bures-sur-Yvette;IDFM:62851;0 days 21:18:07;0 days 00:01:22;0 days 00:01:22
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Bures-sur-Yvette;IDFM:62851;0 days 21:18:27;Orsay Ville;IDFM:62892;0 days 21:20:06;0 days 00:01:39;0 days 00:01:39
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Orsay Ville;IDFM:62892;0 days 21:20:46;Le Guichet;IDFM:63025;0 days 21:22:29;0 days 00:01:43;0 days 00:01:43
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Le Guichet;IDFM:63025;0 days 21:22:49;Lozère;IDFM:63029;0 days 21:24:26;0 days 00:01:37;0 days 00:01:37
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Lozère;IDFM:63029;0 days 21:24:46;Palaiseau - Villebon;IDFM:63067;0 days 21:26:50;0 days 00:02:04;0 days 00:02:04
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Palaiseau - Villebon;IDFM:63067;0 days 21:27:15;Palaiseau;IDFM:63175;0 days 21:28:36;0 days 00:01:21;0 days 00:01:21
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Palaiseau;IDFM:63175;0 days 21:29:06;Massy - Palaiseau;IDFM:63244;0 days 21:30:48;0 days 00:01:42;0 days 00:01:42
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Massy - Palaiseau;IDFM:63244;0 days 21:31:48;Antony;IDFM:69759;0 days 21:36:03;0 days 00:04:15;0 days 00:04:15
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Antony;IDFM:69759;0 days 21:36:43;La Croix de Berny;IDFM:69813;0 days 21:37:54;0 days 00:01:11;0 days 00:01:11
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;La Croix de Berny;IDFM:69813;0 days 21:38:19;Bourg-la-Reine;IDFM:70033;0 days 21:40:30;0 days 00:02:11;0 days 00:02:11
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Bourg-la-Reine;IDFM:70033;0 days 21:41:10;Cité Universitaire;IDFM:70623;0 days 21:46:16;0 days 00:05:06;0 days 00:05:06
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Cité Universitaire;IDFM:70623;0 days 21:46:46;Denfert-Rochereau;IDFM:71056;0 days 21:48:36;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Denfert-Rochereau;IDFM:71056;0 days 21:49:26;Luxembourg;IDFM:71161;0 days 21:51:23;0 days 00:01:57;0 days 00:01:57
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Luxembourg;IDFM:71161;0 days 21:51:53;Saint-Michel Notre-Dame;IDFM:73620;0 days 21:53:29;0 days 00:01:36;0 days 00:01:36
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Saint-Michel Notre-Dame;IDFM:73620;0 days 21:54:09;Châtelet les Halles;IDFM:474151;0 days 21:55:29;0 days 00:01:20;0 days 00:01:20
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Châtelet les Halles;IDFM:474151;0 days 21:56:00;Gare du Nord;IDFM:71410;0 days 21:59:00;0 days 00:03:00;0 days 00:03:00
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Gare du Nord;IDFM:71410;0 days 22:00:00;La Plaine Stade de France;IDFM:72211;0 days 22:04:20;0 days 00:04:20;0 days 00:04:20
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;La Plaine Stade de France;IDFM:72211;0 days 22:05:10;La Courneuve - Aubervilliers;IDFM:72598;0 days 22:07:00;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;La Courneuve - Aubervilliers;IDFM:72598;0 days 22:07:30;Le Bourget;IDFM:72641;0 days 22:10:20;0 days 00:02:50;0 days 00:02:50
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Le Bourget;IDFM:72641;0 days 22:10:50;Drancy;IDFM:72652;0 days 22:13:00;0 days 00:02:10;0 days 00:02:10
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Drancy;IDFM:72652;0 days 22:13:30;Le Blanc-Mesnil;IDFM:72648;0 days 22:15:10;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Le Blanc-Mesnil;IDFM:72648;0 days 22:15:40;Aulnay-sous-Bois;IDFM:72646;0 days 22:17:20;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Aulnay-sous-Bois;IDFM:72646;0 days 22:18:10;Sevran Beaudottes;IDFM:73491;0 days 22:20:50;0 days 00:02:40;0 days 00:02:40
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Sevran Beaudottes;IDFM:73491;0 days 22:21:20;Villepinte;IDFM:73547;0 days 22:23:10;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Villepinte;IDFM:73547;0 days 22:23:40;Parc des Expositions;IDFM:73568;0 days 22:25:10;0 days 00:01:30;0 days 00:01:30
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Parc des Expositions;IDFM:73568;0 days 22:26:00;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;0 days 22:30:50;0 days 00:04:50;0 days 00:04:50
IDFM:TN:SNCF:ae5d2d06-e1ad-4a74-b6e3-26e51bf8997b;IDFM:C01743;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;0 days 22:31:50;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;0 days 22:34:20;0 days 00:02:30;0 days 00:02:30
